MDS_Dim1,MDS_Dim2,performance
-1.144102500457598,0.008301157889148378,3.13
-0.02269462909625769,-1.1038459205024993,0.22
-1.0988491269316492,-0.5351217565595485,0.3
-0.9520269025466671,-0.453922159524812,0.27
-0.9016978365764804,-0.43435144190268504,0.22
-0.9552090802836503,-0.48261530173882594,0.21
-1.0812458401136076,-0.5888185431894619,1.14
-0.2426687103554543,0.7840279552490739,1.11
-0.7636767701475377,0.09668158872803946,0.26
-0.9709350683070099,-0.7079304783098905,1.12
-1.3975442412052845,-0.6608556400474028,0.22
1.2094408610360525,0.0017960717373772604,0.28
0.14439071880402485,1.2882621893229311,4.03
0.978912304430292,0.4789379127783767,3.2
1.1283009405575855,0.5644418514495753,4.03
1.1145826776495171,0.6135122059802354,3.19
0.9853834295944746,0.5058910581033086,3.13
0.9293639980461008,0.45865070550437825,3.15
0.31624260607203497,-0.7399365019347228,3.21
0.8452131923659638,-0.024486946132595267,3.22
0.887487489014317,0.6583939987120776,3.2
0.2562071619993682,-0.6255962767028413,3.13
-0.5251739891278958,-1.09415727915249,3.21
-1.3054954322477161,0.05306217486506454,3.21
-1.1880116674333225,0.031898187608461095,3.21
-1.188944645467302,-0.005476791182277936,3.15
-1.3114237975354444,-0.02075102562275484,4.03
-0.6190262757106338,0.9273344600386305,3.13
-0.9939681213779524,0.485215950644998,3.13
-1.118939698464027,-0.19500282145116807,3.13
-1.5741930979966485,-0.011156982099981583,3.14
-0.07568239227054961,-1.291268933783588,0.28
-0.042917666709445634,-1.1530877326144071,0.26
-0.01881052380535909,-1.1592242954972156,0.21
-0.024208802337685343,-1.299234292823062,1.13
0.9831264819556368,-0.2789882533664835,0.21
0.4980510384445964,-0.8893838349722821,0.28
0.18972205613537205,-1.134051254759736,0.27
-0.16153062414298267,-1.5573823545264907,0.21
-0.18522811098499622,0.8480182677712845,0.29
-0.1712859330178598,0.6784281705038184,0.3
-0.627745093380047,0.08321404352219328,0.27
-0.8322229458977862,-0.5974085238030409,0.27
-0.1789475651351607,0.6219607186473081,0.28
-0.593758587605656,0.06080734664982368,0.21
-0.7932190751627411,-0.5632113558788682,0.2
-0.20655393039595946,0.6512747604567455,0.21
-0.6449564424840317,0.03992979987832257,0.21
-0.8429429628164824,-0.6237621641197589,0.21
-0.7958797739451258,0.010825773175285902,0.21
-0.9570031705966687,-0.747839691115885,1.11
0.35978407197302753,1.041680017068488,0.21
0.10860271843327607,0.7017174135954443,0.28
-0.6445365425554869,1.3786619746526079,0.21
-1.3103900345319883,-0.7363532080726121,0.26
-1.4893665424564957,0.30793362065843727,0.2
-1.235962718723353,-0.8976554892642779,0.22
0.5955547555815202,1.070530834869649,1.11
1.325444585117273,-0.02036982546100792,1.11
1.1653261081374555,0.02513208204220835,0.21
1.328651236937017,0.05224964978498549,0.27
1.2089429762140307,0.038469354962413285,0.2
1.5730251571954044,-0.020254746251259788,0.21
0.6612498310128178,-0.9156376180634035,0.28
1.0127068452749624,-0.480939454286525,0.27
1.5325074646071786,0.34008321306442296,0.2
0.08142484237854712,1.100071609811396,3.18
0.09241004777964393,1.162702141671279,3.14
0.029448758116395232,1.566991964814402,3.15
0.09080184377572023,1.1419514573431706,3.19
-1.4362509177457985,0.5200136945632314,3.15
-0.536173523941225,1.0548347998986716,3.2
-0.11819495874431946,1.1953785989147119,3.15
0.09662336155550924,1.2981188895779612,3.2
0.22389958257744083,-0.599322638873539,3.19
0.6726308950222339,-0.08718490038273931,3.15
1.010471485828756,0.7379680846983957,3.15
0.8794211842108632,0.6326292490353158,4.04
1.356720705262175,0.7480913097746164,3.14
0.9911187378256472,0.777139088365607,3.15
0.674420721641701,-1.3587561148389713,3.13
0.8390273219518378,0.5978667497737036,3.14
0.22110917519882178,-0.6555160491300677,3.13
0.8100832200101272,-0.10488707271870007,0.25
0.6793326764851892,0.2657076475620372,4.03
0.6859867092295736,-0.046219002248250436,3.21
